,Global_active_power,Global_reactive_power,Voltage,Global_intensity,date_time,meterings
401,1.38,0.082,239.69,5.6,2009-03-19 08:56:00,18.0
402,3.402,0.212,238.65,15.0,2008-06-21 16:06:00,47.0
403,2.006,0.146,240.75,8.4,2007-09-17 22:25:00,18.0
404,1.448,0.16,242.69,6.0,2008-02-24 05:09:00,19.0
405,0.514,0.342,246.19,2.4,2010-04-11 06:12:00,2.0
406,0.976,0.18,238.31,4.0,2006-12-22 17:44:00,0.0
407,0.268,0.0,245.8,1.0,2010-09-05 03:14:00,1.0
408,1.34,0.05,240.79,5.6,2010-09-20 09:01:00,18.0
409,0.216,0.0,240.77,0.8,2007-02-28 11:37:00,0.0
410,0.488,0.252,245.57,2.2,2009-11-06 23:15:00,2.0
411,0.082,0.0,241.21,0.2,2008-08-24 05:25:00,1.0
412,1.536,0.064,240.08,6.4,2010-02-04 21:41:00,0.0
413,1.25,0.064,237.14,5.2,2008-07-27 03:08:00,18.0
414,0.218,0.13,241.02,1.0,2007-08-28 18:47:00,0.0
415,1.438,0.0,239.56,6.0,2010-04-21 08:45:00,18.0
416,1.542,0.0,240.46,6.4,2007-12-20 18:56:00,0.0
417,0.298,0.212,239.44,1.4,2008-08-07 04:54:00,1.0
418,4.492,0.116,237.4,18.8,2008-02-24 07:28:00,55.0
419,0.456,0.0,248.46,2.0,2009-01-21 14:35:00,0.0
420,1.79,0.216,238.3,7.4,2009-09-12 07:58:00,20.0
421,1.822,0.05,234.72,7.6,2007-08-15 00:51:00,17.0
422,1.392,0.07,242.33,5.6,2008-10-25 16:04:00,18.0
423,1.284,0.094,234.04,5.4,2007-07-30 18:35:00,17.0
424,0.692,0.128,241.71,2.8,2010-03-16 18:19:00,0.0
425,1.48,0.202,237.94,6.2,2009-06-04 09:14:00,19.0
426,0.778,0.2,241.13,3.6,2009-06-27 01:54:00,10.0
427,1.476,0.046,239.64,6.2,2007-10-11 10:47:00,18.0
428,0.794,0.322,238.95,3.6,2010-12-07 09:32:00,2.0
429,0.516,0.386,241.83,2.6,2007-06-13 13:31:00,2.0
430,1.494,0.194,243.96,6.0,2009-12-03 17:31:00,18.0
431,1.494,0.184,241.19,6.2,2010-11-10 10:19:00,20.0
432,0.282,0.062,242.87,1.2,2009-05-01 13:45:00,0.0
433,1.526,0.22,243.61,6.2,2009-10-28 13:09:00,19.0
434,1.376,0.072,240.39,5.6,2010-11-26 14:32:00,18.0
435,0.226,0.08,242.02,1.2,2008-09-22 18:05:00,1.0
436,0.238,0.106,243.39,1.0,2008-07-21 01:03:00,1.0
437,0.332,0.276,244.41,1.6,2009-07-27 14:44:00,1.0
438,3.356,0.378,240.78,14.2,2007-02-12 00:07:00,18.0
439,1.426,0.072,243.58,5.8,2010-11-02 09:45:00,20.0
440,0.428,0.218,241.63,2.0,2009-05-20 02:04:00,3.0
441,0.152,0.0,239.63,0.6,2008-06-17 05:24:00,0.0
442,0.34,0.078,238.89,1.4,2008-10-05 05:16:00,1.0
443,0.378,0.168,231.03,1.8,2007-05-25 14:03:00,0.0
444,1.104,0.0,232.69,4.6,2007-09-08 08:04:00,16.0
445,0.25,0.258,241.77,1.4,2008-08-19 16:33:00,1.0
446,1.222,0.0,238.11,5.0,2008-09-16 06:37:00,18.0
448,0.422,0.248,242.06,2.0,2007-01-02 13:28:00,0.0
449,1.364,0.198,242.27,5.6,2009-07-21 09:24:00,19.0
450,0.22,0.132,241.1,1.0,2008-09-07 17:38:00,3.0
451,0.304,0.096,238.44,1.2,2007-01-11 11:02:00,0.0
452,0.276,0.0,248.59,1.0,2010-07-01 23:31:00,0.0
453,1.402,0.094,240.71,5.8,2009-08-02 11:47:00,17.0
454,5.578,0.122,239.14,23.4,2009-12-24 20:33:00,58.0
455,0.672,0.116,236.31,2.8,2007-07-31 22:28:00,0.0
456,2.602,0.076,238.39,10.8,2007-09-11 20:06:00,18.0
457,0.14,0.0,240.82,0.6,2008-01-08 14:08:00,1.0
458,4.118,0.142,238.15,17.2,2009-09-03 21:46:00,38.0
459,0.366,0.22,246.46,1.8,2007-03-01 15:20:00,0.0
460,0.5,0.246,239.23,2.2,2007-05-20 14:47:00,0.0
461,1.408,0.342,242.87,6.0,2010-06-09 22:32:00,12.0
462,1.442,0.108,246.77,5.8,2009-12-19 03:29:00,1.0
463,5.416,0.284,238.9,23.6,2010-02-21 11:32:00,75.0
464,1.936,0.0,246.67,7.8,2010-11-09 23:41:00,1.0
465,1.384,0.0,237.44,5.8,2010-04-05 22:35:00,2.0
466,1.632,0.07,235.32,6.8,2007-11-08 23:47:00,0.0
467,0.364,0.074,245.14,1.6,2010-02-22 14:31:00,1.0
468,0.328,0.098,241.13,1.4,2008-04-28 22:17:00,2.0
469,1.24,0.0,241.8,5.0,2009-09-02 22:12:00,0.0
470,1.0,0.164,240.82,4.2,2010-02-07 19:07:00,0.0
471,0.192,0.0,236.32,0.8,2007-05-06 17:30:00,0.0
472,0.714,0.17,238.62,3.0,2010-07-24 01:17:00,2.0
473,1.378,0.1,239.27,5.6,2007-03-21 09:49:00,18.0
474,0.366,0.128,244.11,1.6,2010-01-16 02:45:00,1.0
475,0.448,0.106,248.37,2.0,2007-12-17 22:39:00,0.0
476,0.348,0.122,242.38,1.4,2008-08-03 04:29:00,2.0
477,0.512,0.288,242.44,2.4,2010-10-14 15:34:00,1.0
478,0.33,0.09,243.16,1.4,2009-10-15 16:38:00,1.0
479,0.334,0.122,242.4,1.4,2007-04-12 01:50:00,0.0
480,4.642,0.0,234.36,19.8,2007-12-02 19:30:00,0.0
481,0.384,0.0,241.45,1.6,2010-10-14 18:08:00,0.0
482,0.422,0.188,240.27,1.8,2010-01-10 17:50:00,2.0
483,0.612,0.2,232.01,3.4,2007-07-18 19:43:00,8.0
484,1.302,0.068,233.55,5.4,2007-04-06 03:19:00,17.0
485,1.578,0.138,242.38,6.4,2010-08-02 23:09:00,19.0
486,1.336,0.0,245.88,5.4,2007-12-26 00:36:00,0.0
487,2.738,0.376,239.18,11.4,2009-06-20 10:54:00,39.0
488,0.222,0.0,240.27,1.0,2007-05-01 11:28:00,0.0
489,0.436,0.074,240.95,2.0,2009-12-04 12:20:00,2.0
490,0.71,0.254,243.8,3.0,2008-12-04 13:18:00,3.0
491,4.034,0.126,238.44,16.8,2009-06-02 10:16:00,54.0
492,0.15,0.0,240.56,0.6,2008-09-27 03:52:00,1.0
493,1.59,0.0,241.87,6.6,2009-05-16 23:20:00,1.0
494,1.69,0.074,240.02,7.0,2008-03-24 09:16:00,18.0
495,0.984,0.088,241.27,4.0,2008-09-16 14:07:00,12.0
496,1.628,0.114,239.05,6.8,2008-11-07 07:13:00,18.0
497,0.248,0.0,242.72,1.0,2008-04-10 20:45:00,1.0
498,0.36,0.0,240.95,1.4,2007-11-11 15:03:00,0.0
499,0.156,0.0,240.76,0.6,2008-12-07 02:46:00,1.0
500,1.702,0.0,237.21,7.2,2009-10-18 20:03:00,1.0
501,0.558,0.088,244.19,2.2,2010-10-22 02:52:00,0.0
502,1.38,0.0,240.48,5.6,2009-09-12 08:39:00,20.0
503,2.918,0.302,242.52,12.2,2010-12-01 13:03:00,41.0
504,0.22,0.0,242.0,1.0,2007-10-04 15:54:00,0.0
505,2.542,0.214,240.64,10.6,2010-07-22 00:22:00,21.0
506,1.268,0.104,240.17,5.2,2009-12-07 22:09:00,20.0
507,0.326,0.122,243.36,1.4,2009-11-10 03:02:00,1.0
508,1.516,0.214,241.65,6.2,2010-12-09 04:07:00,21.0
509,0.21,0.098,240.67,1.0,2009-08-20 10:48:00,1.0
510,0.346,0.312,235.06,2.0,2007-05-05 02:44:00,1.0
511,1.402,0.118,240.18,5.8,2008-06-15 15:41:00,19.0
512,0.284,0.166,241.23,1.4,2007-07-14 01:24:00,1.0
513,1.494,0.174,242.6,6.2,2008-12-15 13:42:00,19.0
514,0.396,0.108,246.27,1.8,2007-11-20 16:27:00,1.0
515,3.17,0.314,242.0,13.0,2009-12-13 09:08:00,30.0
516,2.354,0.114,239.6,9.8,2007-02-21 22:14:00,18.0
517,2.502,0.134,239.5,11.0,2010-06-06 16:45:00,37.0
518,1.338,0.184,237.12,5.6,2008-09-26 10:08:00,20.0
519,0.1,0.0,242.16,0.4,2007-12-06 05:48:00,0.0
520,0.23,0.122,238.38,1.0,2009-12-07 11:19:00,1.0
521,2.152,0.0,241.69,8.8,2010-01-19 12:28:00,18.0
522,1.852,0.082,246.92,7.4,2009-01-26 15:06:00,19.0
523,0.332,0.112,245.1,1.4,2008-02-05 16:30:00,1.0
524,0.352,0.158,237.55,1.6,2007-05-25 23:05:00,0.0
525,1.424,0.238,238.33,6.0,2008-05-23 12:12:00,19.0
526,1.426,0.144,237.32,6.0,2008-11-16 16:46:00,1.0
527,0.73,0.484,240.59,3.6,2008-04-10 04:09:00,4.0
528,1.368,0.308,238.82,5.8,2007-06-15 11:37:00,18.0
529,0.25,0.096,241.57,1.2,2008-07-17 03:54:00,1.0
530,1.482,0.086,240.95,6.2,2009-05-12 09:02:00,18.0
531,1.82,0.0,238.93,7.8,2007-08-22 20:56:00,17.0
532,3.42,0.0,238.16,14.4,2007-05-12 21:20:00,17.0
533,0.6,0.194,241.08,2.6,2009-04-10 00:55:00,0.0
534,0.318,0.102,239.75,1.4,2010-02-03 09:06:00,2.0
535,0.25,0.062,240.4,1.0,2010-04-19 05:36:00,1.0
536,0.218,0.0,242.31,1.0,2007-02-14 04:19:00,0.0
537,2.344,0.326,241.78,10.2,2009-03-31 09:35:00,18.0
538,1.26,0.12,240.41,5.2,2007-08-17 10:08:00,18.0
539,0.394,0.24,240.2,2.0,2008-05-15 12:17:00,1.0
540,1.096,0.064,242.18,4.6,2006-12-27 22:44:00,0.0
541,1.24,0.1,239.9,5.2,2007-08-27 11:11:00,19.0
542,1.36,0.058,237.15,5.6,2008-11-19 09:23:00,18.0
543,3.358,0.098,239.82,14.0,2007-04-02 06:27:00,0.0
544,0.19,0.0,240.29,0.8,2008-05-21 06:22:00,1.0
545,2.1,0.366,240.82,8.8,2010-03-02 18:42:00,10.0
547,4.112,0.206,238.74,17.2,2009-01-31 12:08:00,53.0
548,0.864,0.25,243.27,3.6,2009-09-14 12:29:00,0.0
549,0.464,0.296,240.78,2.2,2007-03-10 01:51:00,1.0
550,0.116,0.0,243.43,0.6,2007-09-22 00:10:00,0.0
551,2.066,0.24,240.04,8.6,2008-03-23 22:24:00,0.0
552,3.692,0.0,237.6,15.6,2007-11-18 20:46:00,19.0
553,3.52,0.14,236.04,15.2,2009-05-16 09:16:00,50.0
554,2.828,0.0,240.57,11.8,2008-08-12 07:53:00,19.0
555,2.064,0.17,241.1,8.6,2007-06-16 23:57:00,19.0
556,0.33,0.08,244.64,1.4,2010-04-16 02:27:00,2.0
557,0.156,0.0,240.45,0.6,2010-09-08 16:53:00,0.0
558,1.486,0.218,239.98,6.2,2010-03-30 13:01:00,19.0
559,0.222,0.12,237.08,1.0,2007-04-05 17:38:00,0.0
560,0.722,0.156,238.68,3.0,2010-05-28 14:17:00,1.0
561,0.408,0.1,244.17,1.8,2009-07-23 16:57:00,2.0
562,0.334,0.112,242.94,1.4,2010-03-04 05:45:00,1.0
563,3.154,0.224,239.97,13.0,2010-01-01 14:55:00,40.0
564,1.374,0.062,240.43,5.6,2009-05-29 09:15:00,19.0
565,2.262,0.142,243.55,9.6,2007-01-28 05:21:00,0.0
566,0.296,0.0,244.16,1.2,2009-02-11 14:37:00,1.0
567,1.946,0.0,238.43,8.2,2008-11-09 20:40:00,18.0
568,1.352,0.052,235.05,5.6,2007-05-10 11:41:00,17.0
569,0.23,0.0,243.57,1.2,2007-07-09 23:02:00,0.0
570,0.218,0.0,240.61,1.0,2007-11-25 01:58:00,0.0
571,1.482,0.074,239.04,6.2,2010-02-13 19:24:00,18.0
572,3.072,0.12,236.24,13.0,2008-04-18 22:03:00,18.0
573,0.972,0.106,239.92,4.0,2007-05-02 18:02:00,0.0
574,0.412,0.212,244.32,1.8,2009-11-15 23:47:00,3.0
575,0.158,0.0,240.42,0.6,2010-07-30 20:16:00,1.0
576,0.344,0.078,241.07,1.4,2010-04-22 07:17:00,1.0
577,0.388,0.106,244.17,1.6,2010-01-31 00:09:00,1.0
578,1.318,0.048,237.53,5.4,2010-09-19 09:49:00,18.0
579,0.374,0.106,241.79,1.6,2010-02-24 00:47:00,0.0
580,2.016,0.0,245.17,8.2,2007-12-26 23:13:00,0.0
581,1.698,0.094,238.07,7.0,2008-12-05 10:22:00,19.0
582,1.532,0.198,237.44,6.4,2008-03-28 09:52:00,19.0
583,1.536,0.214,242.62,6.4,2009-11-30 12:11:00,19.0
584,0.34,0.112,241.16,1.4,2009-06-20 19:52:00,0.0
585,0.4,0.208,242.35,1.8,2010-11-23 00:09:00,1.0
586,0.368,0.1,244.1,1.6,2009-02-03 04:36:00,0.0
587,0.542,0.328,242.49,2.6,2010-07-23 00:26:00,3.0
588,0.32,0.0,241.32,1.6,2007-08-03 18:35:00,0.0
589,2.574,0.15,240.09,10.8,2007-08-20 12:55:00,33.0
590,1.466,0.0,232.68,6.2,2007-05-30 08:09:00,19.0
591,2.598,0.358,239.11,11.8,2007-07-11 17:24:00,20.0
592,1.256,0.05,237.04,5.2,2007-11-19 09:02:00,17.0
593,0.462,0.0,243.31,2.2,2008-10-30 12:57:00,0.0
594,1.736,0.108,238.44,7.2,2010-01-20 18:35:00,1.0
595,0.14,0.0,237.16,0.6,2007-03-08 18:39:00,0.0
596,0.29,0.0,247.7,1.2,2008-09-01 15:02:00,0.0
597,0.458,0.124,248.14,2.0,2007-02-01 14:29:00,0.0
598,1.84,0.084,237.54,7.8,2008-04-01 10:26:00,17.0
599,1.074,0.264,241.06,4.6,2010-09-18 10:33:00,13.0
600,0.3,0.066,241.18,1.2,2010-09-20 18:27:00,2.0
601,1.568,0.242,238.43,6.6,2010-04-07 04:57:00,1.0
602,3.826,0.342,237.31,16.2,2009-03-20 19:18:00,39.0
603,0.356,0.308,234.23,2.0,2007-07-19 10:33:00,1.0
604,0.272,0.068,235.51,1.2,2007-08-06 01:14:00,0.0
605,0.262,0.0,242.59,1.2,2009-02-13 00:35:00,0.0
606,2.48,0.316,242.52,10.2,2010-01-18 08:25:00,28.0
607,0.874,0.058,237.31,3.6,2008-10-10 21:29:00,1.0
608,2.428,0.05,240.67,10.0,2010-12-05 21:06:00,19.0
609,4.16,0.344,238.33,17.6,2009-11-07 07:28:00,2.0
610,0.296,0.1,238.78,1.2,2007-01-11 20:56:00,0.0
611,3.876,0.256,236.21,16.4,2009-03-11 18:25:00,11.0
612,0.422,0.09,244.12,1.8,2008-01-18 00:52:00,0.0
613,1.594,0.072,232.68,6.8,2007-01-08 10:10:00,16.0
614,0.156,0.0,241.21,0.6,2010-06-26 02:59:00,1.0
615,2.668,0.0,240.65,11.4,2008-01-27 17:07:00,23.0
616,1.478,0.09,239.31,6.2,2008-05-30 12:51:00,19.0
617,0.17,0.1,237.36,0.8,2007-02-08 04:52:00,0.0
618,0.166,0.076,244.36,0.8,2007-06-13 23:32:00,0.0
619,1.606,0.318,231.39,7.0,2008-05-01 11:01:00,16.0
620,0.244,0.084,241.19,1.0,2010-09-19 06:11:00,1.0
621,1.69,0.076,238.98,7.0,2009-09-18 08:32:00,21.0
622,0.282,0.0,247.86,1.2,2010-09-05 02:48:00,1.0
623,1.316,0.14,239.08,5.4,2009-07-10 17:15:00,19.0
624,2.162,0.0,238.35,9.0,2007-09-27 08:38:00,18.0
625,1.744,0.066,241.93,7.2,2010-02-17 07:49:00,20.0
626,4.416,0.178,237.29,18.6,2006-12-26 10:36:00,18.0
627,0.3,0.07,245.57,1.2,2008-11-12 04:06:00,1.0
628,0.384,0.118,241.85,1.6,2007-02-18 22:37:00,1.0
629,0.294,0.096,238.97,1.2,2007-10-28 21:07:00,0.0
630,0.446,0.216,243.0,2.0,2010-05-14 03:00:00,1.0
631,1.606,0.138,241.13,6.6,2009-05-02 09:56:00,20.0
632,0.47,0.176,237.83,2.4,2008-09-06 10:54:00,2.0
633,0.92,0.26,238.62,4.2,2010-05-16 11:26:00,8.0
634,0.196,0.0,240.75,1.0,2008-05-28 14:06:00,1.0
635,1.864,0.076,239.03,8.0,2010-05-14 09:50:00,22.0
636,0.732,0.0,238.56,3.4,2009-05-17 18:51:00,0.0
637,3.684,0.262,234.68,15.6,2007-05-20 23:19:00,54.0
638,0.44,0.0,239.74,2.2,2007-11-15 14:38:00,0.0
639,3.498,0.204,235.67,15.0,2010-11-14 15:27:00,43.0
640,3.228,0.068,244.17,14.4,2009-07-01 06:38:00,19.0
641,0.162,0.054,243.69,0.8,2010-10-09 12:22:00,1.0
642,0.318,0.106,239.92,1.4,2008-02-25 01:04:00,0.0
643,1.206,0.362,236.16,5.2,2009-10-14 19:28:00,2.0
644,0.372,0.0,244.38,1.6,2010-07-14 19:54:00,1.0
645,1.43,0.166,240.65,6.0,2008-03-17 01:33:00,19.0
646,0.112,0.0,239.89,0.6,2007-09-22 01:33:00,0.0
647,0.194,0.046,243.02,0.8,2008-09-19 02:28:00,1.0
648,2.008,0.24,235.49,8.6,2009-10-13 09:08:00,29.0
649,0.422,0.314,240.55,2.2,2010-07-23 08:32:00,2.0
650,0.376,0.136,241.89,1.6,2010-02-05 10:23:00,1.0
651,0.398,0.26,241.39,2.0,2007-02-17 04:05:00,1.0
652,0.444,0.232,246.47,2.0,2010-10-28 05:41:00,2.0
653,4.41,0.09,241.28,18.2,2008-01-13 00:02:00,18.0
654,0.246,0.0,247.73,1.0,2009-12-14 14:37:00,1.0
655,2.358,0.338,237.86,10.0,2008-10-11 13:55:00,21.0
656,1.72,0.068,238.74,7.2,2010-03-22 07:33:00,18.0
657,2.73,0.16,240.82,11.2,2010-09-01 14:22:00,42.0
658,1.586,0.052,243.09,6.6,2009-02-28 12:55:00,18.0
659,0.216,0.0,241.45,0.8,2008-02-26 02:35:00,0.0
660,0.434,0.22,244.0,2.0,2007-10-02 02:08:00,2.0
661,1.9,0.086,235.23,8.0,2007-09-25 10:11:00,21.0
662,0.224,0.11,243.4,1.0,2007-11-06 01:22:00,0.0
663,0.31,0.116,240.17,1.4,2007-04-14 19:03:00,0.0
664,0.68,0.19,240.7,2.8,2010-06-29 01:21:00,2.0
665,0.448,0.188,242.47,2.0,2009-07-22 16:48:00,1.0
666,1.22,0.0,236.5,5.0,2009-05-06 12:35:00,18.0
667,0.242,0.124,239.24,1.0,2009-08-28 10:09:00,3.0
668,1.346,0.054,242.13,5.6,2008-12-15 09:41:00,18.0
669,1.284,0.11,240.29,5.2,2007-12-09 00:44:00,18.0
670,0.33,0.258,244.25,1.6,2009-08-25 12:12:00,1.0
671,0.924,0.058,239.0,3.8,2010-01-18 19:45:00,2.0
672,0.952,0.196,237.1,4.0,2007-05-20 17:44:00,1.0
673,0.322,0.104,237.36,1.4,2008-02-03 18:24:00,1.0
674,0.102,0.0,235.87,0.4,2007-07-30 09:29:00,0.0
675,2.892,0.306,241.29,12.0,2009-01-31 20:11:00,19.0
676,1.272,0.078,240.66,5.2,2009-08-09 09:04:00,18.0
677,0.23,0.0,242.18,1.0,2008-03-02 08:29:00,0.0
678,1.282,0.0,238.76,5.2,2008-03-10 12:20:00,18.0
679,0.31,0.062,243.42,1.2,2008-01-05 06:18:00,0.0
680,0.84,0.0,243.0,3.4,2007-11-24 00:20:00,0.0
681,1.684,0.262,241.91,7.0,2009-04-02 10:08:00,18.0
682,1.322,0.084,239.75,5.4,2010-08-03 18:57:00,2.0
683,0.446,0.36,241.27,2.4,2007-06-13 06:37:00,2.0
684,0.234,0.088,240.46,1.0,2010-07-31 12:43:00,0.0
685,0.142,0.0,238.76,0.6,2007-06-24 13:16:00,0.0
686,1.618,0.066,241.78,6.6,2009-09-02 08:40:00,18.0
687,1.338,0.0,242.35,5.4,2008-08-04 23:59:00,19.0
688,5.026,0.252,238.54,21.0,2009-11-01 11:55:00,74.0
689,0.372,0.166,241.58,1.6,2010-08-05 16:52:00,0.0
690,1.878,0.218,241.09,7.8,2008-10-07 08:19:00,21.0
691,0.65,0.0,241.78,2.6,2008-10-21 16:00:00,1.0
692,0.308,0.094,243.17,1.2,2010-09-04 04:29:00,1.0
693,0.318,0.126,244.29,1.4,2007-03-23 12:53:00,0.0
694,1.512,0.316,240.68,6.4,2008-09-29 08:27:00,19.0
695,1.926,0.168,237.8,8.0,2010-01-25 17:42:00,18.0
696,0.202,0.074,233.29,1.0,2007-06-08 14:26:00,0.0
697,3.806,0.384,239.32,16.4,2010-06-06 12:53:00,55.0
698,0.336,0.218,237.29,1.6,2008-07-15 10:47:00,0.0
699,1.898,0.328,236.6,8.0,2006-12-24 11:35:00,18.0
700,1.37,0.114,240.89,5.6,2010-06-22 19:21:00,19.0
701,0.256,0.0,247.13,1.2,2007-03-22 02:57:00,0.0
702,1.524,0.102,243.77,6.2,2010-09-02 00:51:00,19.0
703,1.204,0.0,233.55,5.0,2008-03-06 09:49:00,17.0
704,0.664,0.0,244.08,2.6,2008-10-24 23:20:00,0.0
705,0.432,0.0,245.28,2.0,2008-01-11 03:50:00,0.0
706,0.336,0.062,241.39,1.4,2010-10-20 04:55:00,1.0
707,1.292,0.054,241.97,5.2,2009-03-16 09:06:00,18.0
708,0.482,0.13,234.45,2.0,2007-05-28 14:44:00,2.0
709,3.992,0.542,239.77,17.0,2009-12-30 19:45:00,29.0
710,0.342,0.226,242.23,1.6,2009-06-17 01:12:00,1.0
711,0.734,0.192,245.54,3.0,2009-01-23 16:43:00,0.0
712,1.168,0.116,244.85,4.8,2009-12-15 18:51:00,1.0
713,0.442,0.13,243.34,2.0,2007-01-25 13:40:00,0.0
714,1.458,0.184,241.41,6.0,2007-04-20 22:27:00,1.0
715,0.346,0.212,241.57,1.6,2010-06-15 06:00:00,1.0
716,0.936,0.0,240.87,3.8,2010-06-09 19:33:00,1.0
717,0.964,0.0,241.8,4.0,2009-06-12 22:58:00,1.0
718,0.234,0.0,243.1,1.0,2009-09-11 15:04:00,1.0
719,0.276,0.0,238.82,1.2,2007-09-03 18:44:00,0.0
720,0.294,0.096,244.14,1.2,2008-03-18 04:19:00,1.0
721,2.326,0.07,240.37,9.6,2007-12-17 21:43:00,0.0
722,1.42,0.086,240.68,6.0,2010-06-09 21:28:00,4.0
723,0.288,0.09,240.16,1.2,2007-10-29 19:47:00,2.0
724,0.29,0.11,243.42,1.2,2010-05-26 22:57:00,1.0
726,1.48,0.108,243.91,6.0,2009-07-23 19:39:00,20.0
727,2.458,0.356,241.66,11.2,2009-12-09 19:33:00,36.0
728,0.43,0.106,243.97,1.8,2009-02-11 23:20:00,1.0
729,0.544,0.058,238.41,2.2,2008-01-19 21:52:00,1.0
730,0.306,0.07,241.01,1.2,2007-11-14 05:00:00,0.0
731,1.314,0.0,243.08,5.4,2008-02-18 14:18:00,18.0
732,0.18,0.0,245.44,0.8,2010-08-23 23:57:00,1.0
733,3.694,0.0,239.26,15.4,2010-04-11 08:57:00,58.0
734,1.94,0.228,243.28,8.0,2007-05-12 14:12:00,18.0
735,0.276,0.0,242.24,1.2,2009-05-06 22:59:00,0.0
736,2.536,0.06,236.67,10.6,2007-10-23 19:32:00,18.0
737,0.284,0.172,236.32,1.6,2007-05-05 03:20:00,0.0
738,0.236,0.104,240.0,1.0,2009-09-28 06:25:00,1.0
739,1.322,0.0,241.45,5.4,2007-11-23 16:40:00,18.0
740,0.428,0.292,242.82,2.0,2009-11-07 11:07:00,1.0
741,0.338,0.0,240.27,1.6,2009-04-23 13:42:00,1.0
742,0.354,0.082,242.59,1.4,2010-02-16 23:08:00,0.0
743,0.298,0.086,241.79,1.2,2009-06-10 18:07:00,1.0
744,0.25,0.0,241.2,1.0,2010-10-26 07:32:00,1.0
745,0.344,0.082,242.08,1.6,2009-10-24 04:09:00,0.0
746,0.23,0.108,242.97,1.0,2010-07-19 03:07:00,1.0
747,0.618,0.102,247.08,2.6,2010-05-03 21:08:00,1.0
748,0.32,0.0,242.18,1.6,2008-06-29 21:46:00,1.0
750,0.362,0.09,245.69,1.6,2009-01-03 04:58:00,0.0
751,2.392,0.076,239.46,10.0,2009-10-25 00:53:00,1.0
752,0.144,0.054,241.0,0.6,2010-09-23 03:39:00,1.0
753,0.37,0.214,240.4,1.8,2010-06-07 02:27:00,3.0
754,0.24,0.062,241.08,1.0,2010-10-07 16:19:00,0.0
755,2.886,0.158,238.29,12.0,2009-12-26 12:51:00,19.0
756,3.364,0.094,242.87,13.8,2007-11-18 00:54:00,19.0
757,1.222,0.0,239.54,5.0,2007-04-19 12:54:00,18.0
758,2.688,0.126,234.8,11.4,2008-10-05 10:46:00,38.0
759,1.562,0.0,238.64,6.6,2008-09-06 06:56:00,18.0
760,0.186,0.0,240.98,0.8,2008-11-09 00:49:00,0.0
761,2.448,0.234,235.49,10.4,2010-02-04 20:02:00,19.0
762,1.38,0.164,233.52,5.8,2007-01-06 08:34:00,19.0
763,1.65,0.0,239.61,6.8,2009-05-05 07:14:00,18.0
764,1.394,0.0,244.15,5.6,2009-01-02 02:26:00,19.0
765,1.642,0.0,238.61,6.8,2010-11-04 20:20:00,1.0
766,1.554,0.17,241.05,6.4,2009-04-21 07:49:00,20.0
767,0.318,0.124,247.71,1.4,2008-03-28 15:16:00,0.0
768,0.226,0.0,241.39,1.0,2007-06-02 05:39:00,0.0
769,1.178,0.0,236.44,5.0,2008-04-09 12:11:00,18.0
770,1.336,0.068,238.84,5.6,2008-12-14 18:22:00,0.0
771,0.55,0.0,245.53,2.2,2010-10-22 05:18:00,1.0
773,0.388,0.228,243.8,1.8,2010-03-23 03:36:00,3.0
774,0.232,0.136,241.62,1.0,2009-04-08 19:27:00,0.0
775,0.33,0.184,238.49,1.6,2010-10-07 12:09:00,0.0
776,0.776,0.346,239.48,3.6,2007-12-06 18:41:00,2.0
777,0.244,0.084,240.35,1.0,2008-09-09 01:19:00,0.0
778,0.242,0.0,243.44,1.0,2007-01-19 01:40:00,0.0
779,0.254,0.134,241.12,1.4,2008-06-21 09:53:00,1.0
780,0.336,0.0,243.77,1.4,2009-07-11 06:47:00,1.0
781,0.396,0.092,244.37,1.8,2009-03-12 04:40:00,1.0
782,0.988,0.0,237.61,4.2,2008-10-20 18:20:00,1.0
783,2.534,0.076,242.69,10.4,2009-04-17 05:58:00,18.0
784,0.38,0.136,245.74,1.8,2009-11-22 07:49:00,1.0
785,0.352,0.118,246.22,1.4,2010-01-30 04:03:00,1.0
786,0.216,0.106,241.47,1.0,2009-04-08 19:03:00,1.0
787,1.546,0.074,241.04,6.4,2010-08-29 15:13:00,20.0
788,0.278,0.0,244.29,1.0,2009-12-23 17:49:00,0.0
789,0.536,0.29,239.81,2.6,2008-10-15 04:06:00,1.0
790,0.71,0.092,242.89,2.8,2008-10-23 23:43:00,2.0
791,0.39,0.214,247.84,1.8,2009-03-01 01:19:00,0.0
792,0.99,0.208,241.33,4.2,2007-06-17 00:29:00,1.0
793,3.752,0.102,236.99,15.8,2009-08-02 17:10:00,55.0
794,1.61,0.334,245.45,6.6,2009-11-18 14:15:00,20.0
795,1.358,0.11,241.31,5.6,2010-06-22 13:21:00,19.0
796,3.14,0.048,239.97,13.0,2010-07-04 07:47:00,18.0
797,0.7,0.326,247.69,3.0,2007-11-18 13:20:00,0.0
798,4.14,0.19,238.49,17.4,2010-02-13 13:24:00,50.0
799,1.888,0.0,240.19,7.8,2010-02-23 22:37:00,20.0
800,1.528,0.186,241.95,6.2,2009-03-14 09:15:00,22.0
801,1.932,0.32,239.02,8.2,2010-10-23 11:40:00,19.0
802,3.544,0.386,236.43,15.2,2008-07-14 18:20:00,32.0
803,2.522,0.274,236.04,11.4,2009-01-10 08:12:00,19.0
